POINT_ID,BARANGAY_NAME,X,Y,YEAR,FLOOD_RECURRENT
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2016,0
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2017,0
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2018,0
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2019,0
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2020,1
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2021,0
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2022,0
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2023,0
Balaba_10,Balaba,558845.2665350093,1472625.864018318,2024,1
Balaba_11,Balaba,557769.396130242,1471510.339225585,2010,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2011,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2012,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2013,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2014,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2015,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2016,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2017,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2018,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2019,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2020,1
Balaba_11,Balaba,557769.396130242,1471510.339225585,2021,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2022,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2023,0
Balaba_11,Balaba,557769.396130242,1471510.339225585,2024,1
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2010,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2011,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2012,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2013,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2014,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2015,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2016,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2017,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2018,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2019,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2020,1
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2021,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2022,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2023,0
Balaba_12,Balaba,559695.9489742359,1473048.3621672587,2024,1
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2010,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2011,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2012,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2013,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2014,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2015,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2016,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2017,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2018,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2019,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2020,1
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2021,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2022,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2023,0
Balaba_13,Balaba,558320.9696215275,1471842.0749531304,2024,1
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2010,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2011,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2012,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2013,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2014,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2015,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2016,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2017,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2018,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2019,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2020,1
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2021,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2022,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2023,0
Balaba_14,Balaba,557399.1941552786,1471814.369546605,2024,1
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2010,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2011,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2012,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2013,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2014,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2015,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2016,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2017,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2018,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2019,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2020,1
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2021,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2022,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2023,0
Balaba_15,Balaba,561222.4094905107,1472794.1791131927,2024,1
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2010,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2011,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2012,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2013,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2014,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2015,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2016,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2017,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2018,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2019,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2020,1
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2021,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2022,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2023,0
Balaba_16,Balaba,557737.3571095618,1472614.491529456,2024,1
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2010,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2011,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2012,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2013,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2014,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2015,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2016,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2017,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2018,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2019,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2020,1
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2021,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2022,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2023,0
Balaba_17,Balaba,557462.2904115701,1471907.5115062103,2024,1
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2010,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2011,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2012,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2013,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2014,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2015,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2016,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2017,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2018,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2019,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2020,1
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2021,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2022,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2023,0
Balaba_18,Balaba,559901.8319996272,1472547.572025867,2024,1
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2010,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2011,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2012,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2013,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2014,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2015,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2016,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2017,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2018,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2019,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2020,1
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2021,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2022,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2023,0
Balaba_19,Balaba,559954.0733714043,1472646.3754131135,2024,1
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2010,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2011,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2012,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2013,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2014,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2015,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2016,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2017,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2018,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2019,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2020,1
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2021,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2022,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2023,0
Balaba_20,Balaba,559245.8710174267,1473378.1333751369,2024,1
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2010,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2011,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2012,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2013,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2014,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2015,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2016,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2017,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2018,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2019,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2020,1
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2021,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2022,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2023,0
Balaba_21,Balaba,558047.0759826241,1471734.7858047679,2024,1
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2010,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2011,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2012,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2013,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2014,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2015,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2016,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2017,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2018,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2019,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2020,1
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2021,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2022,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2023,0
Balaba_22,Balaba,557422.4204541806,1472459.611449537,2024,1
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2010,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2011,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2012,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2013,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2014,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2015,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2016,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2017,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2018,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2019,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2020,1
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2021,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2022,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2023,0
Balaba_23,Balaba,558865.0686045602,1472016.6474204299,2024,1
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2010,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2011,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2012,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2013,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2014,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2015,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2016,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2017,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2018,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2019,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2020,1
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2021,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2022,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2023,0
Balaba_24,Balaba,557865.9312909576,1472801.5583062875,2024,1
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2010,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2011,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2012,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2013,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2014,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2015,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2016,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2017,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2018,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2019,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2020,1
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2021,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2022,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2023,0
Balaba_25,Balaba,557511.8901100579,1471824.9513814615,2024,1
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2010,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2011,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2012,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2013,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2014,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2015,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2016,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2017,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2018,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2019,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2020,1
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2021,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2022,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2023,0
Balaba_26,Balaba,558565.8832923906,1472450.0307398376,2024,1
Balaba_27,Balaba,558234.9090934561,1471499.415482065,2010,0
Balaba_27,Balaba,558234.9090934561,1471499.415482065,2011,0
Balaba_27,Balaba,558234.9090934561,1471499.415482065,2012,0
